date	word	value
2017-8	charlottesville	1
2017-8	join	3
2017-8	pakistanis	1
2017-8	around	3
2017-8	pakistan	1
2017-8	independence	7
2017-8	talking	2
2017-8	modernizing	1
2017-8	tune	1
2017-8	trade	3
2017-8	deals	1
2017-8	always	3
2017-8	matter	1
2017-8	done	1
2017-8	vehicle	1
2017-8	helping	1
2017-8	celebrating	5
2017-8	anniversary	5
2017-8	korean	1
2017-8	republic	2
2017-8	everything	1
2017-8	help	5
2017-8	fight	1
2017-8	ongoing	1
2017-8	crisis	1
2017-8	every	1
2017-8	angle	1
2017-8	safe	1
2017-8	india	1
2017-8	special	1
2017-8	common	1
2017-8	wishes	2
2017-8	acadian	4
2017-8	acadians	1
2017-8	heritage	1
2017-8	vibrant	1
2017-8	gptaylormrd	2
2017-8	joyeuse	2
2017-8	fête	1
2017-8	nationale	1
2017-8	de	1
2017-8	terrorist	2
2017-8	attack	4
2017-8	killed	2
2017-8	burkina	1
2017-8	faso	1
2017-8	year	3
2017-8	tax	1
2017-8	relief	1
2017-8	members	2
2017-8	defend	1
2017-8	values	1
2017-8	introducing	1
2017-8	newest	1
2017-8	largest	1
2017-8	marine	2
2017-8	conservation	1
2017-8	area	2
2017-8	tallurutiup	1
2017-8	irish	3
2017-8	taoiseach	4
2017-8	leo	2
2017-8	varadkar	2
2017-8	visit	4
2017-8	later	2
2017-8	week	2
2017-8	creating	1
2017-8	conditions	1
2017-8	growth	1
2017-8	prosperity	1
2017-8	fiertemtlpride	2
2017-8	honor	1
2017-8	campaignforleo	3
2017-8	joining	2
2017-8	us	4
2017-8	parade	2
2017-8	united	1
2017-8	states	1
2017-8	mexico	1
2017-8	powerful	1
2017-8	shared	1
2017-8	interest	1
2017-8	reaching	2
2017-8	mutually	1
2017-8	beneficial	1
2017-8	kenthehr	5
2017-8	took	2
2017-8	flag	1
2017-8	handover	1
2017-8	ceremony	3
2017-8	weareinvictus	2
2017-8	landstuhl	1
2017-8	germany	1
2017-8	cc	1
2017-8	speak	1
2017-8	sec	1
2017-8	tillerson	1
2017-8	statedept	1
2017-8	strong	2
2017-8	mclaudebibeau	1
2017-8	demonstrated	1
2017-8	incredible	2
2017-8	generosity	1
2017-8	compassion	1
2017-8	vulnerable	1
2017-8	dieppe	5
2017-8	colleagues	1
2017-8	veterans	2
2017-8	august	1
2017-8	rememberthem	1
2017-8	cbctbay	1
2017-8	pikangikum	1
2017-8	chief	1
2017-8	dean	1
2017-8	owen	1
2017-8	says	1
2017-8	power	1
2017-8	grid	1
2017-8	connection	1
2017-8	represents	1
2017-8	goc	1
2017-8	announces	1
2017-8	investment	1
2017-8	sector	1
2017-8	nss	1
2017-8	ajiss	1
2017-8	travelgoc	2
2017-8	spain	2
2017-8	avoid	1
2017-8	lasramblas	1
2017-8	barcelona	5
2017-8	monitor	1
2017-8	media	1
2017-8	instructions	1
2017-8	authorities	1
2017-8	emergency	1
2017-8	consular	1
2017-8	assistance	2
2017-8	sos	1
2017-8	condemns	1
2017-8	terror	2
2017-8	hearts	1
2017-8	sympathies	1
2017-8	families	3
2017-8	full	1
2017-8	hard	2
2017-8	situation	1
2017-8	border	2
2017-8	thread	1
2017-8	huge	2
2017-8	demand	1
2017-8	opportunity	1
2017-8	exports	1
2017-8	china	1
2017-8	elsewhere	1
2017-8	makingtraderealforpeople	1
2017-8	committed	1
2017-8	resources	1
2017-8	deepest	1
2017-8	injured	1
2017-8	raid	3
2017-8	honour	6
2017-8	sacrificed	1
2017-8	pivotal	1
2017-8	wwii	1
2017-8	solemn	1
2017-8	commemorating	1
2017-8	canadiens	1
2017-8	landed	1
2017-8	bravely	1
2017-8	canadianpm	1
2017-8	two	2
2017-8	victoria	1
2017-8	crosses	1
2017-8	awarded	1
2017-8	soldiers	1
2017-8	bravery	1
2017-8	un	1
2017-8	recognizing	1
2017-8	humanitarians	1
2017-8	risk	1
2017-8	way	2
2017-8	go	3
2017-8	diversity	2
2017-8	strength	1
2017-8	pridemtl	2
2017-8	ireland	1
2017-8	seamusoregan	4
2017-8	love	4
2017-8	choose	1
2017-8	fiertemtl	1
2017-8	loveislove	1
2017-8	fuhrmp	1
2017-8	big	2
2017-8	supporting	2
2017-8	okanaganpride	1
2017-8	see	1
2017-8	u	1
2017-8	okanagan	1
2017-8	home	2
2017-8	riding	2
2017-8	papineau	2
2017-8	indian	1
2017-8	celebrations	1
2017-8	friendship	1
2017-8	great	6
2017-8	ottawa	5
2017-8	busy	1
2017-8	meetings	2
2017-8	briefings	1
2017-8	maybe	1
2017-8	eclipse	1
2017-8	news	1
2017-8	manitoba	1
2017-8	health	3
2017-8	funding	1
2017-8	mental	1
2017-8	addiction	1
2017-8	sciencemin	1
2017-8	check	2
2017-8	tips	1
2017-8	info	1
2017-8	enjoying	1
2017-8	choosescience	1
2017-8	amazing	2
2017-8	ago	1
2017-8	battled	1
2017-8	impossible	1
2017-8	odds	1
2017-8	courage	1
2017-8	hope	1
2017-8	remember	2
2017-8	attended	1
2017-8	moving	1
2017-8	commemorative	1
2017-8	vets	1
2017-8	luck	1
2017-8	spacex	1
2017-8	hyperloop	1
2017-8	pod	1
2017-8	competition	1
2017-8	lost	2
2017-8	giant	1
2017-8	literature	1
2017-8	touched	1
2017-8	réjean	1
2017-8	ducharme	1
2017-8	mourn	1
2017-8	tremendous	1
2017-8	black	1
2017-8	ribbon	1
2017-8	survivors	1
2017-8	communism	1
2017-8	nazism	1
2017-8	europe	1
2017-8	ottcapitalpride	2
2017-8	pm	2
2017-8	sunday	2
2017-8	capital	1
2017-8	ottcity	1
2017-8	ottpride	5
2017-8	believe	1
2017-8	invictustoronto	1
2017-8	think	1
2017-8	could	1
2017-8	excited	2
2017-8	tried	1
2017-8	montreal	2
2017-8	task	1
2017-8	force	1
2017-8	irregular	2
2017-8	migration	1
2017-8	regarding	2
2017-8	asylum	3
2017-8	seekers	1
2017-8	qc	2
2017-8	established	2
2017-8	housing	1
2017-8	facility	1
2017-8	cornwall	1
2017-8	ease	1
2017-8	burden	1
2017-8	quebec	2
2017-8	second	1
2017-8	hiring	1
2017-8	staff	1
2017-8	ircc	1
2017-8	processing	1
2017-8	centre	1
2017-8	review	1
2017-8	process	1
2017-8	claimants	1
2017-8	faster	1
2017-8	third	1
2017-8	also	3
2017-8	folks	2
2017-8	want	1
2017-8	come	1
2017-8	understand	1
2017-8	proper	1
2017-8	procedures	1
2017-8	welcoming	1
2017-8	society	1
2017-8	encourage	1
2017-8	newcomers	1
2017-8	laws	2
2017-8	confident	1
2017-8	immigration	1
2017-8	system	2
2017-8	cross	1
2017-8	advantage	1
2017-8	haitian	1
2017-8	informative	1
2017-8	constructive	1
2017-8	discussion	1
2017-8	ukrainians	1
2017-8	freedom	1
2017-8	role	1
2017-8	reversal	1
2017-8	alinestor	1
2017-8	last	1
2017-8	night	2
2017-8	raising	1
2017-8	money	1
2017-8	princesdelarue	1
2017-8	event	2
2017-8	judy	2
2017-8	foote	1
2017-8	served	2
2017-8	newfoundland	1
2017-8	labrador	1
2017-8	dedication	1
2017-8	gudie	1
2017-8	friend	3
2017-8	leadership	1
2017-8	passion	1
2017-8	yvonnejjones	1
2017-8	thankyou	1
2017-8	remarkable	1
2017-8	woman	2
2017-8	skipper	1
2017-8	got	1
2017-8	gave	1
2017-8	avalonmpken	1
2017-8	truly	1
2017-8	serve	1
2017-8	inspiration	1
2017-8	gather	1
2017-8	charlevoix	1
2017-8	look	1
2017-8	hosting	1
2017-8	partners	1
2017-8	june	1
2017-8	grateful	1
2017-8	former	1
2017-8	ambassador	1
2017-8	michael	1
2017-8	bell	1
2017-8	foreign	1
2017-8	policy	1
2017-8	council	1
2017-8	canfirefighters	1
2017-8	declaring	1
2017-8	september	1
2017-8	firefighters	1
2017-8	salvation	1
2017-8	army	1
2017-8	goderich	2
2017-8	filling	1
2017-8	backpacks	1
2017-8	kids	3
2017-8	rockbacktoschool	1
2017-8	tsalondon	1
2017-8	speaking	2
2017-8	importance	1
2017-8	huroncountybackpacksforkids	1
2017-8	program	1
2017-8	behind	1
2017-8	curtain	1
2017-8	institution	2
2017-8	showing	1
2017-8	stories	1
2017-8	stratfest	1
2017-8	ecocafestjacobs	1
2017-8	warm	1
2017-8	drink	1
2017-8	pioneering	1
2017-8	niagaracollege	2
2017-8	teaching	1
2017-8	winery	1
2017-8	students	1
2017-8	build	2
2017-8	careers	1
2017-8	justin	1
2017-8	trudeau	1
2017-8	nctwinery	1
2017-8	number	1
2017-8	firsts	1
2017-8	conduct	1
2017-8	air	1
2017-8	test	1
2017-8	runs	1
2017-8	winonapeachfest	1
2017-8	delicious	1
2017-8	hamont	1
2017-8	tamilfest	1
2017-8	alongside	1
2017-8	vanakkam	1
2017-8	freetobeme	1
2017-8	inclusion	1
2017-8	stronger	1
2017-8	communities	1
2017-8	jimwatsonottawa	1
2017-8	streets	1
2017-8	packed	1
2017-8	tens	1
2017-8	thousands	1
2017-8	spectators	1
2017-8	fierté	1
2017-8	everyone	1
2017-8	marched	1
2017-8	keeping	1
2017-8	texas	1
2017-8	thoughts	1
2017-8	ready	2
2017-8	offer	2
2017-8	needed	1
2017-8	recover	1
2017-8	disaster	1
2017-8	rideau	1
2017-8	hall	1
2017-8	following	1
2017-8	changes	1
2017-8	ministry	1
2017-8	becomes	4
2017-8	sport	1
2017-8	persons	1
2017-8	disabilities	1
2017-8	public	1
2017-8	services	4
2017-8	procurement	1
2017-8	cabinet	3
2017-8	affairs	3
2017-8	historic	1
2017-8	move	2
2017-8	commitment	1
2017-8	renewed	2
2017-8	recognize	1
2017-8	built	1
2017-8	using	1
2017-8	colonial	2
2017-8	structures	1
2017-8	changing	1
2017-8	implement	1
2017-8	inac	1
2017-8	become	1
2017-8	departments	1
2017-8	ministers	1
2017-8	relations	2
2017-8	northern	2
2017-8	quality	1
2017-8	delivered	1
2017-8	speed	1
2017-8	effective	1
2017-8	immediately	1
2017-8	janephilpott	1
2017-8	giants	1
2017-8	heroes	1
2017-8	icymi	1
2017-8	watch	1
2017-8	tribute	1
2017-8	beautiful	1
2017-8	king	2
2017-8	abdullah	2
2017-8	ii	2
2017-8	crown	1
2017-8	prince	1
2017-8	hussein	1
2017-8	jordan	2
2017-8	jyduclos	1
2017-8	pei	2
2017-8	learning	3
2017-8	child	3
2017-8	care	3
2017-8	peipoli	1
2017-8	minsocdevcmhc	1
2017-8	edward	1
2017-8	island	1
2017-8	focused	1
2017-8	development	1
2017-8	appointment	1
2017-8	acclaimed	1
2017-8	writer	1
2017-8	david	2
2017-8	adams	2
2017-8	richards	2
2017-8	senator	1
2017-8	reflection	1
2017-8	passionate	1
2017-8	miramichi	2
2017-8	river	1
2017-8	valley	1
2017-8	wee	1
2017-8	college	1
2017-8	agreement	1
2017-8	give	2
2017-8	head	1
2017-8	life	1
2017-8	karinagould	1
2017-8	page	1
2017-8	apathyisboring	1
2017-8	civic	1
2017-8	engagement	1
2017-8	quick	1
2017-8	chip	1
2017-8	run	1
2017-8	premier	1
2017-8	cstoreday	1
2017-8	hardworking	1
2017-8	small	1
2017-8	owners	1
2017-8	update	1
2017-8	phoenix	1
2017-8	going	1
2017-8	organized	1
2017-8	labour	1
2017-8	finally	1
2017-8	partner	1
2017-8	let	1
2017-8	internet	1
2017-8	longer	1
2017-8	luxury	1
2017-8	connecttoinnovate	1
2017-8	chance	1
2017-8	neighbours	1
2017-8	spoke	1
2017-8	potus	1
2017-8	trump	1
2017-8	hurricane	1
2017-8	harvey	2
2017-8	website	1
2017-8	backtoschool	1
2017-8	eid	2
2017-8	mubarak	1
2017-8	sending	1
2017-8	muslims	1
2017-8	end	1
2017-8	hajj	1
2017-8	checking	1
2017-8	ralphgoodale	1
2017-8	requested	1
2017-8	hygiene	1
2017-8	kits	1
2017-8	baby	1
2017-8	supplies	1
2017-8	etc	1
2017-8	answer	1
2017-8	yes	1
2017-8	course	1
2017-9	good	5
2017-9	morning	8
2017-9	saskatchewan	1
2017-9	busy	4
2017-9	day	11
2017-9	heading	3
2017-9	yukon	4
2017-9	afternoon	3
2017-9	celebrating	7
2017-9	eidaladha	1
2017-9	muslim	1
2017-9	community	7
2017-9	saskatoon	1
2017-9	eid	1
2017-9	mubarak	1
2017-9	white	1
2017-9	buffalo	1
2017-9	youth	4
2017-9	lodge	1
2017-9	meeting	7
2017-9	members	4
2017-9	stoontribalcncl	1
2017-9	thanks	16
2017-9	sharing	2
2017-9	big	1
2017-9	welcome	6
2017-9	back	3
2017-9	tamerabdalla	1
2017-9	rejoined	1
2017-9	pmo	1
2017-9	army	3
2017-9	reserve	1
2017-9	training	2
2017-9	summer	2
2017-9	reservists	1
2017-9	service	4
2017-9	proud	7
2017-9	gabriellefayant	1
2017-9	maatalii	1
2017-9	andrebear	1
2017-9	seek	1
2017-9	guidance	1
2017-9	peers	1
2017-9	implementing	1
2017-9	trc	1
2017-9	cdnpoli	2
2017-9	indigyouthvoice	1
2017-9	great	17
2017-9	news	4
2017-9	positive	2
2017-9	step	3
2017-9	move	1
2017-9	forward	5
2017-9	reconciliation	3
2017-9	together	4
2017-9	usaskpresoffice	1
2017-9	host	5
2017-9	pm	18
2017-9	speaking	1
2017-9	usask	1
2017-9	students	4
2017-9	iconic	2
2017-9	gordon	1
2017-9	oakes	1
2017-9	red	1
2017-9	bear	2
2017-9	student	1
2017-9	centre	1
2017-9	working	8
2017-9	help	14
2017-9	get	5
2017-9	skills	1
2017-9	need	3
2017-9	build	3
2017-9	careers	1
2017-9	hear	1
2017-9	september	1
2017-9	childhood	1
2017-9	cancer	2
2017-9	awareness	2
2017-9	month	1
2017-9	today	40
2017-9	every	3
2017-9	let	4
2017-9	hope	1
2017-9	future	5
2017-9	disease	1
2017-9	thing	1
2017-9	past	1
2017-9	accepting	1
2017-9	applications	1
2017-9	wave	2
2017-9	pmyouthcouncil	1
2017-9	apply	2
2017-9	october	3
2017-9	whitehorse	2
2017-9	evening	1
2017-9	visiting	2
2017-9	larrybagnell	3
2017-9	major	1
2017-9	investment	3
2017-9	create	3
2017-9	jobs	2
2017-9	grow	2
2017-9	economy	2
2017-9	brighter	1
2017-9	people	8
2017-9	short	1
2017-9	long	2
2017-9	term	1
2017-9	economic	2
2017-9	health	2
2017-9	territory	1
2017-9	ytpoli	2
2017-9	announce	4
2017-9	cra	1
2017-9	office	2
2017-9	returning	1
2017-9	amazing	5
2017-9	place	3
2017-9	going	2
2017-9	keep	7
2017-9	hard	2
2017-9	canada	35
2017-9	unequivocally	1
2017-9	condemns	1
2017-9	nuclear	1
2017-9	test	1
2017-9	north	2
2017-9	korea	1
2017-9	full	3
2017-9	statement	5
2017-9	canadianforces	4
2017-9	rcaf	1
2017-9	supports	2
2017-9	hurricane	3
2017-9	harvey	1
2017-9	relief	2
2017-9	flight	1
2017-9	texas	1
2017-9	celebrate	5
2017-9	accomplishments	1
2017-9	labour	1
2017-9	movement	1
2017-9	role	3
2017-9	building	3
2017-9	strong	3
2017-9	middle	4
2017-9	class	4
2017-9	cdnheritage	1
2017-9	official	1
2017-9	julie	1
2017-9	payette	1
2017-9	governor	6
2017-9	general	8
2017-9	take	1
2017-9	week	7
2017-9	kelowna	9
2017-9	caucus	6
2017-9	prep	1
2017-9	fall	5
2017-9	hopeandhardwork	1
2017-9	navdeepsbains	3
2017-9	new	11
2017-9	environment	4
2017-9	job	2
2017-9	please	6
2017-9	read	7
2017-9	summary	1
2017-9	call	3
2017-9	missouri	1
2017-9	ericgreitens	1
2017-9	deeply	1
2017-9	concerned	1
2017-9	flow	1
2017-9	refugees	1
2017-9	myanmar	3
2017-9	reports	1
2017-9	serious	1
2017-9	abuse	1
2017-9	rohingya	2
2017-9	civilians	1
2017-9	must	2
2017-9	protected	1
2017-9	stopped	1
2017-9	fire	1
2017-9	station	1
2017-9	thank	10
2017-9	firefighters	2
2017-9	night	4
2017-9	everyone	6
2017-9	honor	1
2017-9	visit	4
2017-9	stn	1
2017-9	thx	1
2017-9	support	3
2017-9	karinagould	2
2017-9	excited	2
2017-9	member	1
2017-9	team	1
2017-9	joining	2
2017-9	march	1
2017-9	heureuse	1
2017-9	que	1
2017-9	mon	1
2017-9	équipe	1
2017-9	nickwhalenmp	1
2017-9	beautiful	4
2017-9	stephenfuhr	1
2017-9	colleagues	2
2017-9	across	3
2017-9	photo	2
2017-9	fsorbara	1
2017-9	marcomendicino	1
2017-9	top	1
2017-9	knox	1
2017-9	mountain	1
2017-9	friends	6
2017-9	way	3
2017-9	kick	1
2017-9	lapointelinda	1
2017-9	women	5
2017-9	anitavandenbeld	1
2017-9	maryammonsef	1
2017-9	govs	1
2017-9	bc	1
2017-9	providing	2
2017-9	million	1
2017-9	assist	2
2017-9	ag	1
2017-9	producers	1
2017-9	affected	8
2017-9	sohiamarjeet	2
2017-9	first	6
2017-9	catching	1
2017-9	talking	6
2017-9	important	2
2017-9	next	9
2017-9	steps	1
2017-9	kicking	1
2017-9	focused	5
2017-9	tomorrow	1
2017-9	cafreeland	2
2017-9	canus	1
2017-9	ties	2
2017-9	run	2
2017-9	deep	4
2017-9	graph	1
2017-9	shows	1
2017-9	market	1
2017-9	us	9
2017-9	states	1
2017-9	info	1
2017-9	immigrants	1
2017-9	citizens	1
2017-9	honour	6
2017-9	join	3
2017-9	dozens	1
2017-9	canadians	9
2017-9	shared	1
2017-9	evanassifvimy	1
2017-9	townhall	1
2017-9	university	2
2017-9	okanagan	3
2017-9	en	2
2017-9	route	1
2017-9	pour	1
2017-9	ubc	4
2017-9	warm	1
2017-9	federal	2
2017-9	cabinet	4
2017-9	government	3
2017-9	prime	5
2017-9	minister	6
2017-9	tonight	8
2017-9	bardishkw	2
2017-9	happy	7
2017-9	meet	4
2017-9	young	4
2017-9	cdns	1
2017-9	ahead	2
2017-9	town	1
2017-9	hall	1
2017-9	ready	6
2017-9	ministers	4
2017-9	national	4
2017-9	indigenous	4
2017-9	leaders	5
2017-9	emergency	2
2017-9	response	2
2017-9	vessel	2
2017-9	stationed	1
2017-9	kitsilano	1
2017-9	base	1
2017-9	respond	1
2017-9	marine	2
2017-9	hazards	1
2017-9	marcgarneau	1
2017-9	ccg	1
2017-9	ensure	1
2017-9	safety	1
2017-9	mariners	1
2017-9	thoughts	4
2017-9	irma	3
2017-9	stand	2
2017-9	time	1
2017-9	hmcs	1
2017-9	john	4
2017-9	leaving	1
2017-9	mission	1
2017-9	region	1
2017-9	soon	2
2017-9	provide	1
2017-9	requested	1
2017-9	urge	1
2017-9	safe	1
2017-9	listen	1
2017-9	local	1
2017-9	authorities	1
2017-9	anyone	1
2017-9	needs	2
2017-9	harjitsajjan	3
2017-9	responders	3
2017-9	helping	4
2017-9	impacted	1
2017-9	bcwildfire	1
2017-9	congratulations	5
2017-9	cast	1
2017-9	crew	1
2017-9	rupture	1
2017-9	premiere	1
2017-9	moving	1
2017-9	story	2
2017-9	syrian	1
2017-9	refugee	1
2017-9	experience	1
2017-9	injured	2
2017-9	lost	1
2017-9	loved	1
2017-9	ones	1
2017-9	last	3
2017-9	deadly	1
2017-9	earthquake	3
2017-9	mexico	2
2017-9	stands	1
2017-9	sciencemin	2
2017-9	supporting	2
2017-9	generation	1
2017-9	scientists	1
2017-9	discovery	1
2017-9	grants	1
2017-9	work	8
2017-9	make	1
2017-9	sure	1
2017-9	girls	1
2017-9	boys	1
2017-9	around	3
2017-9	world	6
2017-9	learn	1
2017-9	write	1
2017-9	internationalliteracyday	1
2017-9	anniversary	2
2017-9	festivalwestern	1
2017-9	de	1
2017-9	sttite	1
2017-9	enjoy	1
2017-9	rest	3
2017-9	mclaudebibeau	2
2017-9	hurricaneirma	1
2017-9	update	1
2017-9	humanitarian	3
2017-9	assistance	2
2017-9	travelgoc	1
2017-9	hurricanetips	1
2017-9	requiring	1
2017-9	consular	1
2017-9	consult	1
2017-9	sherryromanado	2
2017-9	mtg	1
2017-9	staff	1
2017-9	fuhrmp	1
2017-9	discuss	3
2017-9	vets	1
2017-9	also	2
2017-9	signed	1
2017-9	cathmckenna	3
2017-9	true	2
2017-9	action	2
2017-9	wrecks	1
2017-9	hmserebus	1
2017-9	hmsterror	1
2017-9	jointly	1
2017-9	managed	1
2017-9	parkscanada	1
2017-9	inuit	1
2017-9	legacy	2
2017-9	sacrifice	1
2017-9	dedication	1
2017-9	bravery	1
2017-9	fallen	2
2017-9	years	3
2017-9	ago	1
2017-9	terrorist	1
2017-9	attacks	1
2017-9	killed	3
2017-9	nearly	1
2017-9	innocent	1
2017-9	victims	3
2017-9	remember	2
2017-9	iaffcanada	1
2017-9	neverforget	1
2017-9	nayrouz	1
2017-9	feast	1
2017-9	rivers	1
2017-9	coptic	1
2017-9	year	2
2017-9	womenintheworld	1
2017-9	livestreaming	1
2017-9	facebook	3
2017-9	page	1
2017-9	inagural	1
2017-9	summit	1
2017-9	witw	1
2017-9	feminism	2
2017-9	gender	2
2017-9	equality	2
2017-9	creating	1
2017-9	opportunities	2
2017-9	tinabrownlm	1
2017-9	comefromaway	1
2017-9	event	1
2017-9	seamusoregan	2
2017-9	avec	1
2017-9	les	1
2017-9	acteurs	1
2017-9	du	2
2017-9	many	5
2017-9	stepped	1
2017-9	american	1
2017-9	darkest	1
2017-9	hour	1
2017-9	paid	3
2017-9	tribute	4
2017-9	neighbours	1
2017-9	recover	1
2017-9	browne	1
2017-9	offered	1
2017-9	antigua	1
2017-9	barbuda	1
2017-9	council	4
2017-9	filled	1
2017-9	brightest	1
2017-9	minds	2
2017-9	talk	7
2017-9	infra	1
2017-9	spoke	5
2017-9	narendramodi	1
2017-9	phone	1
2017-9	sending	1
2017-9	condolences	5
2017-9	sympathies	1
2017-9	tragic	1
2017-9	flooding	1
2017-9	india	1
2017-9	gptaylormrd	3
2017-9	pleasure	1
2017-9	chat	2
2017-9	wrapping	1
2017-9	meetings	1
2017-9	delivering	1
2017-9	commitments	1
2017-9	allan	3
2017-9	friend	3
2017-9	father	1
2017-9	son	1
2017-9	cape	1
2017-9	breton	1
2017-9	better	2
2017-9	may	2
2017-9	peace	3
2017-9	uk	2
2017-9	share	1
2017-9	close	1
2017-9	relationship	3
2017-9	look	3
2017-9	strengthening	1
2017-9	aung	1
2017-9	san	1
2017-9	suu	1
2017-9	kyi	1
2017-9	convey	1
2017-9	concerns	1
2017-9	muslims	1
2017-9	details	5
2017-9	tremendous	2
2017-9	historic	1
2017-9	montreal	3
2017-9	montréal	1
2017-9	roots	1
2017-9	mtlreconciliation	1
2017-9	janephilpott	2
2017-9	adoption	1
2017-9	un	9
2017-9	declaration	1
2017-9	rights	1
2017-9	york	3
2017-9	city	4
2017-9	speak	4
2017-9	assembly	4
2017-9	family	7
2017-9	rcmp	4
2017-9	cst	4
2017-9	frank	2
2017-9	deschênes	2
2017-9	line	2
2017-9	duty	2
2017-9	driver	2
2017-9	veteran	2
2017-9	whose	2
2017-9	heroism	2
2017-9	made	2
2017-9	headlines	2
2017-9	mourn	3
2017-9	fellow	2
2017-9	wrap	1
2017-9	growing	2
2017-9	looking	2
2017-9	deschenes	2
2017-9	ideas	1
2017-9	vision	1
2017-9	laughs	1
2017-9	cjpmyc	1
2017-9	excellent	1
2017-9	passing	3
2017-9	j	2
2017-9	maceachen	1
2017-9	contributions	2
2017-9	parliamentary	2
2017-9	mourns	1
2017-9	loss	2
2017-9	one	2
2017-9	arnold	4
2017-9	inspiration	1
2017-9	devoted	1
2017-9	servants	1
2017-9	dear	1
2017-9	mine	1
2017-9	liberal	2
2017-9	suffers	1
2017-9	offer	3
2017-9	use	2
2017-9	head	1
2017-9	follow	1
2017-9	chan	1
2017-9	dedicated	2
2017-9	life	3
2017-9	serving	1
2017-9	right	2
2017-9	picture	1
2017-9	opioid	1
2017-9	crisis	2
2017-9	know	2
2017-9	complex	2
2017-9	collective	2
2017-9	collaborative	1
2017-9	compassionate	1
2017-9	pleased	2
2017-9	antoinette	1
2017-9	perry	1
2017-9	lieutenant	1
2017-9	prince	2
2017-9	edward	1
2017-9	island	1
2017-9	access	1
2017-9	high	2
2017-9	speed	1
2017-9	internet	1
2017-9	luxury	1
2017-9	investing	1
2017-9	connect	1
2017-9	communities	2
2017-9	nunavut	2
2017-9	antonioguterres	1
2017-9	making	3
2017-9	genderparity	1
2017-9	priority	1
2017-9	negotiations	1
2017-9	leads	1
2017-9	responsibility	1
2017-9	democracy	1
2017-9	democracyday	1
2017-9	voices	1
2017-9	strengthen	3
2017-9	ralphgoodale	1
2017-9	courageous	1
2017-9	britain	1
2017-9	never	1
2017-9	intimidated	1
2017-9	terrorism	1
2017-9	address	5
2017-9	critical	1
2017-9	gaps	1
2017-9	aid	1
2017-9	displaced	1
2017-9	esp	1
2017-9	london	1
2017-9	wo	1
2017-9	bend	1
2017-9	terrorists	1
2017-9	wishing	3
2017-9	speedy	1
2017-9	recovery	3
2017-9	tube	1
2017-9	launching	1
2017-9	climatecampus	1
2017-9	campaign	1
2017-9	climateaction	2
2017-9	colleges	1
